time,cbr,,time,tcp
,,,6.546128,817.0875974
,,,6.546672,675.6348875
,,,6.546928,330.897178
,,,6.547504,675.7078728
,,,6.54776,817.0427749
,,,6.548336,675.7808396
,,,6.548592,817.0977822
,,,6.549168,675.8537878
,,,6.549424,817.1527756
,,,6.55,675.9267176
,,,6.550256,817.2077549
,,,6.550832,675.9996287
,,,6.551088,817.2627203
,,,6.551664,676.0725214
,,,6.55192,817.3176718
,,,6.552752,817.3726092
,,,6.553264,331.5294485
,,,6.553584,817.4275328
,,,6.554096,331.6460424
,,,6.554416,817.4824424
,,,6.554928,331.7626067
,,,6.55576,331.8791414
,,,6.556016,675.7823654
,,,6.556048,817.4375782
,,,6.556592,331.9956465
,,,6.556848,675.855228
,,,6.55688,817.4924659
,,,6.557424,332.1121221
,,,6.557712,817.5473397
,,,6.558256,332.2285681
,,,6.558544,817.6021995
,,,6.559088,332.3449845
,,,6.559376,817.6570454
,,,6.559984,675.6906724
,,,6.560208,817.7118774
,,,6.56104,817.7666955
,,,6.561264,332.3932706
,,,6.561616,675.6811127
,,,6.561872,817.8214997
,,,6.562096,332.5096128
,,,6.562704,817.87629
,,,6.562928,332.6259255
,,,6.56376,332.7422087
,,,6.563952,675.5990903
,,,6.564336,817.8313846
,,,6.564592,332.8584625
,,,6.564784,675.6718881
,,,6.565168,817.8861531
,,,6.565424,332.9746868
,,,6.566,817.9409077
,,,6.566256,333.0908816
,,,6.566832,817.9956484
,,,6.567088,333.207047
,,,6.567664,818.0503753
,,,6.56792,675.5076189
,,,6.568496,818.1050883
,,,6.568752,333.4392895
,,,6.569328,818.1597874
,,,6.569552,675.4981162
,,,6.57016,818.2144727
,,,6.570384,333.5147535
,,,6.571216,333.6307922
,,,6.571792,818.1695343
,,,6.571888,675.4162579
,,,6.572624,818.2241978
,,,6.57272,675.4889909
,,,6.573456,818.2788475
,,,6.574288,818.3334834
,,,6.57512,818.3881055
,,,6.575856,675.3250071
,,,6.575952,818.4427137
,,,6.576784,818.4973081
,,,6.577488,675.3155612
,,,6.577616,818.5518887
,,,6.57832,675.388245
,,,6.578448,818.6064555
,,,6.579152,675.4609105
,,,6.579984,675.5335575
,,,6.58008,818.5614765
,,,6.580816,675.6061862
,,,6.580912,818.6160216
,,,6.581648,675.6787966
,,,6.581744,818.670553
,,,6.58248,675.7513885
,,,6.582576,818.7250705
,,,6.583408,818.7795743
,,,6.583856,675.7681213
,,,6.58424,818.8340644
,,,6.585072,818.8885406
,,,6.585488,675.758577
,,,6.585904,818.9430031
,,,6.58632,675.8311166
,,,6.586736,818.9974518
,,,6.587152,675.9036379
,,,6.587952,332.9411022
,,,6.587984,675.9761408
,,,6.588368,818.9524325
,,,6.588784,333.056904
,,,6.588816,676.0486254
,,,6.5892,819.0068597
,,,6.589648,676.1210917
,,,6.590032,819.0612731
,,,6.59048,676.1935398
,,,6.590864,819.1156728
,,,6.591696,819.1700588
,,,6.591856,676.2101599
,,,6.591984,333.0529928
,,,6.592528,819.2244311
,,,6.59336,819.2787896
,,,6.593488,676.2005178
,,,6.593616,333.1282865
,,,6.594192,819.3331344
,,,6.59432,676.2729137
,,,6.595152,676.3452912
,,,6.595824,819.2880829
,,,6.595952,333.1679794
,,,6.595984,676.4176505
,,,6.596656,819.3424062
,,,6.596784,333.2836121
,,,6.596816,676.4899915
,,,6.597488,819.3967158
,,,6.597648,676.5623143
,,,6.59832,819.4510118
,,,6.59848,676.6346189
,,,6.599152,819.505294
,,,6.599312,676.7069052
,,,6.59992,333.2828277
,,,6.599984,819.5595626
,,,6.600144,676.7791733
,,,6.600816,819.6138174
,,,6.600976,676.8514232
,,,6.601552,333.357974
,,,6.601648,819.6680586
,,,6.60248,819.7222862
,,,6.602608,676.8416359
,,,6.60344,676.913851
,,,6.603888,333.3975379
,,,6.604112,819.6771951
,,,6.604272,676.9860478
,,,6.60472,333.5130028
,,,6.604944,819.7314012
,,,6.605104,677.0582265
,,,6.605776,819.7855937
,,,6.605936,677.130387
,,,6.606608,819.8397725
,,,6.606768,677.2025293
,,,6.60744,819.8939377
,,,6.6076,677.2746534
,,,6.607856,333.5121104
,,,6.608272,819.9480893
,,,6.608432,677.3467594
,,,6.609104,820.0022272
,,,6.609264,677.4188472
,,,6.609488,333.5871099
,,,6.609936,820.0563515
,,,6.61032,333.7024531
,,,6.610768,820.1104622
,,,6.610896,677.4089322
,,,6.611152,333.8177673
,,,6.611728,677.4809853
,,,6.611984,333.9330525
,,,6.6124,820.0653318
,,,6.61256,677.5530203
,,,6.612816,334.0483086
,,,6.613232,820.1194212
,,,6.613392,677.6250372
,,,6.613648,334.1635358
,,,6.614064,820.173497
,,,6.614224,677.697036
,,,6.61448,334.2787339
,,,6.614896,820.2275591
,,,6.615056,677.7690166
,,,6.615728,820.2816077
,,,6.615856,334.366407
,,,6.615888,677.8409792
,,,6.61656,820.3356427
,,,6.617392,820.3896641
,,,6.617488,334.4411051
,,,6.618224,820.4436719
,,,6.61832,334.5562016
,,,6.618608,677.7195447
,,,6.619152,334.6712691
,,,6.61944,677.7914748
,,,6.619856,820.3985102
,,,6.619984,334.7863076
,,,6.620688,820.4524968
,,,6.620816,334.9013173
,,,6.62152,820.5064698
,,,6.621648,335.0162981
,,,6.622352,820.5604293
,,,6.62248,335.1312499
,,,6.622576,677.6275576
,,,6.623184,820.6143752
,,,6.623408,677.6994562
,,,6.623856,335.21864
,,,6.624016,820.6683076
,,,6.624848,820.7222264
,,,6.625488,335.293038
,,,6.62568,820.7761317
,,,6.62632,335.4078885
,,,6.626512,820.8300234
,,,6.626544,677.5356807
,,,6.627152,335.5227102
,,,6.627376,677.6075478
,,,6.627984,335.637503
,,,6.628144,820.784823
,,,6.628816,335.7522671
,,,6.628976,820.8386936
,,,6.629648,335.8670023
,,,6.629808,820.8925507
,,,6.63048,335.9817087
,,,6.630512,677.4439138
,,,6.63064,820.9463943
,,,6.631312,336.0963864
,,,6.631344,677.5157494
,,,6.631472,821.0002244
,,,6.632144,336.2110352
,,,6.632304,821.0540409
,,,6.632976,336.3256553
,,,6.633136,821.107844
,,,6.633968,821.1616336
,,,6.63448,677.3522567
,,,6.634608,336.3996788
,,,6.6348,821.2154097
,,,6.635312,677.4240608
,,,6.63544,336.5142327
,,,6.636432,821.170171
,,,6.637264,821.223926
,,,6.638096,821.2776676
,,,6.638448,677.2607091
,,,6.638928,821.3313957
,,,6.63928,677.3324818
,,,6.63976,821.3851103
,,,6.640592,821.4388115
,,,6.641264,677.2867334
,,,6.641424,821.4924992
,,,6.642096,677.3584724
,,,6.642256,821.5461735
,,,6.642928,677.4301934
,,,6.643088,821.5998343
,,,6.64376,677.5018965
,,,6.644592,677.5735816
,,,6.64472,821.5545576
,,,6.645424,677.6452488
,,,6.645552,821.6081975
,,,6.646384,821.6618239
,,,6.646448,677.6973204
,,,6.647216,821.715437
,,,6.64728,677.7689521
,,,6.648048,821.7690366
,,,6.64888,821.8226228
,,,6.649264,677.7231285
,,,6.649712,821.8761955
,,,6.650096,677.7947266
,,,6.650544,821.9297549
,,,6.650928,677.8663068
,,,6.651376,821.9833009
,,,6.65176,677.9378691
,,,6.652592,678.0094135
,,,6.653008,821.9379865
,,,6.653424,678.08094
,,,6.65384,821.9915117
,,,6.654448,678.1328819
,,,6.654576,336.0153975
